gene_name	p_value	pas_list	count1_list	count2_list	group1_PAU	group2_PAU	gDPAU1	gDPAU2	dgDPAU	Note	adj_pvalue	sig
SMARCC2	2.16176659218127e-19	chr12:56162365:-,chr12:56181494:-,chr12:56181753:-	0,96,16	18,7,2	0,0.835,0.139	0.581,0.226,0.065	0.4175	0.694	-0.2765	proximal	2.37578148480721e-16	TRUE
RTN4	1.17454858491594e-16	chr2:54972189:-,chr2:54981278:-,chr2:55025982:-,chr2:55026370:-,chr2:55026600:-,chr2:55027115:-	124,2,16,1,58,36	26,19,0,10,60,28	0.473,0.008,0.061,0.004,0.221,0.137	0.169,0.123,0,0.065,0.39,0.182	0.5618	0.3714	0.1904	distal	6.4541444741131e-14	TRUE
RAB10	6.04579525047779e-15	chr2:26135228:+,chr2:26135473:+,chr2:26137411:+	10,0,38	0,21,1	0.149,0,0.567	0,0.677,0.032	0.567	0.3705	0.1965	distal	2.21477632675836e-12	TRUE
HSP90AA1	2.24364027868277e-14	chr14:102081050:-,chr14:102083061:-,chr14:102084473:-,chr14:102084781:-,chr14:102084841:-,chr14:102084921:-	148,43,79,38,92,154	13,40,10,10,58,69	0.255,0.074,0.136,0.066,0.159,0.266	0.063,0.193,0.048,0.048,0.28,0.333	0.454	0.3214	0.1326	distal	6.1644016656809e-12	TRUE
SRSF2	1.77861049218654e-13	chr17:76734128:-,chr17:76734297:-,chr17:76735548:-	117,28,0	47,0,21	0.78,0.187,0	0.671,0,0.3	0.8735	0.671	0.2025	distal	3.90938586182602e-11	TRUE
ACIN1	2.90997115585071e-13	chr14:23058564:-,chr14:23061315:-,chr14:23080360:-	33,43,4	10,13,41	0.398,0.518,0.048	0.145,0.188,0.594	0.657	0.239	0.418	distal	5.33009716713321e-11	TRUE
PSIP1	4.59384675706883e-12	chr9:15464613:-,chr9:15466748:-,chr9:15468650:-,chr9:15469954:-,chr9:15470842:-,chr9:15474079:-,chr9:15486882:-,chr9:15490049:-	13,3,27,12,13,18,13,14	1,15,2,0,0,20,2,0	0.094,0.022,0.194,0.086,0.094,0.129,0.094,0.101	0.02,0.306,0.041,0,0,0.408,0.041,0	0.391142857142857	0.434	-0.0428571428571429	proximal	7.21233940859807e-10	FALSE
SLC17A6	3.06167878589957e-11	chr11:22345041:+,chr11:22377536:+,chr11:22377592:+,chr11:22377879:+,chr11:22378235:+	6,13,14,52,11	13,0,1,2,0	0.047,0.101,0.109,0.403,0.085	0.394,0,0.03,0.061,0	0.467	0.06075	0.40625	distal	4.20598123212954e-09	TRUE
IP6K2	5.07646758152141e-11	chr3:48691422:-,chr3:48693448:-,chr3:48693764:-	2,67,10	13,5,9	0.023,0.77,0.115	0.371,0.143,0.257	0.408	0.4425	-0.0345	proximal	6.19893096899114e-09	FALSE
MAP2	7.45954607612033e-11	chr2:209580099:+,chr2:209692830:+,chr2:209693923:+,chr2:209725730:+,chr2:209729898:+,chr2:209730502:+,chr2:209733900:+,chr2:209734112:+	15,45,5,46,23,24,23,1	5,21,11,5,12,4,4,16	0.051,0.153,0.017,0.156,0.078,0.081,0.078,0.003	0.049,0.206,0.108,0.049,0.118,0.039,0.039,0.157	0.265857142857143	0.367	-0.101142857142857	proximal	8.19804113765624e-09	TRUE
PTN	1.04154393694022e-10	chr7:137227592:-,chr7:137227880:-,chr7:137228041:-,chr7:137254860:-	47,24,3,9	6,1,15,12	0.566,0.289,0.036,0.108	0.176,0.029,0.441,0.353	0.770666666666667	0.342333333333333	0.428333333333333	distal	1.04059707881573e-08	TRUE
H3-3B	1.87239471989718e-10	chr17:75776434:-,chr17:75777459:-,chr17:75778023:-,chr17:75778250:-	119,359,152,82	30,126,135,34	0.164,0.496,0.21,0.113	0.09,0.38,0.407,0.102	0.564666666666667	0.479	0.0856666666666666	distal	1.71480149763917e-08	FALSE
ABI1	2.83560912087432e-10	chr10:26747831:-,chr10:26748078:-	28,0	0,16	0.7,0	0,1	0.7	0	0.7	distal	2.39718032603144e-08	TRUE
RBMX	4.03120490299171e-10	chrX:136869192:-,chrX:136873461:-,chrX:136874047:-	24,109,154	26,7,59	0.077,0.35,0.495	0.26,0.07,0.59	0.252	0.295	-0.043	proximal	3.16449584884849e-08	FALSE
MSMO1	4.5187299504683e-10	chr4:165341449:+,chr4:165341915:+,chr4:165342063:+,chr4:165343070:+,chr4:165343164:+	0,22,11,15,41	15,1,7,4,8	0,0.247,0.124,0.169,0.461	0.429,0.029,0.2,0.114,0.229	0.7115	0.42175	0.28975	distal	3.31072281037644e-08	TRUE
LINC01551	4.95589247283719e-10	chr14:28792118:+,chr14:28792278:+,chr14:28793072:+,chr14:28793966:+	17,40,0,34	13,11,11,0	0.152,0.357,0,0.304	0.25,0.212,0.212,0	0.423	0.212	0.211	distal	3.40407864228004e-08	TRUE
CEP170	5.51924070572885e-10	chr1:243125211:-,chr1:243164980:-,chr1:243165527:-,chr1:243165893:-,chr1:243172730:-,chr1:243172775:-,chr1:243191027:-,chr1:243191331:-	22,46,25,61,30,16,17,3	0,7,6,8,28,6,6,11	0.09,0.189,0.102,0.25,0.123,0.066,0.07,0.012	0,0.084,0.072,0.096,0.337,0.072,0.072,0.133	0.549285714285714	0.353571428571429	0.195714285714286	distal	3.56802678564471e-08	TRUE
NDFIP1	1.42294707044029e-09	chr5:142138870:+,chr5:142151866:+,chr5:142152775:+	0,15,85	12,0,23	0,0.134,0.759	0.286,0,0.548	0.826	0.548	0.278	distal	8.68788239118823e-08	TRUE
PDCD6IP	1.509182383587e-09	chr3:33842050:+,chr3:33856434:+,chr3:33866775:+,chr3:33866811:+	0,10,12,12	10,0,0,0	0,0.182,0.218,0.218	0.714,0,0,0	0.424	0	0.424	distal	8.72942862927425e-08	TRUE
PPP2R5E	1.86135881748337e-09	chr14:63374241:-,chr14:63374734:-,chr14:63375842:-,chr14:63376003:-,chr14:63376081:-	16,0,21,18,14	0,14,9,0,9	0.174,0,0.228,0.196,0.152	0,0.333,0.214,0,0.214	0.337	0.35675	-0.01975	proximal	9.8487297002608e-08	FALSE
OS9	2.04766764216933e-09	chr12:57719089:+,chr12:57719138:+,chr12:57721557:+	17,8,69	1,25,18	0.177,0.083,0.719	0.022,0.556,0.4	0.7605	0.678	0.0824999999999999	distal	9.8487297002608e-08	FALSE
ANKRD36C	2.04982267378722e-09	chr2:95887948:-,chr2:95923518:-,chr2:95927237:-,chr2:95958613:-	12,3,13,18	0,12,0,0	0.138,0.034,0.149,0.207	0,0.324,0,0	0.210333333333333	0.216	-0.00566666666666665	proximal	9.8487297002608e-08	FALSE
WNK1	2.06115362243857e-09	chr12:813680:+,chr12:859377:+,chr12:911294:+	14,12,0	0,0,14	0.412,0.353,0	0,0,0.933	0.1765	0.933	-0.7565	proximal	9.8487297002608e-08	TRUE
NUDT4	2.40077599924714e-09	chr12:93399558:+,chr12:93399840:+,chr12:93400124:+,chr12:93401019:+,chr12:93402302:+	11,0,13,11,13	1,19,0,2,8	0.18,0,0.213,0.18,0.213	0.023,0.432,0,0.045,0.182	0.4545	0.32375	0.13075	distal	1.09935534298858e-07	TRUE
HDGFL3	4.10456258118172e-09	chr15:83137800:-,chr15:83151226:-,chr15:83151289:-,chr15:83157451:-	4,11,22,20	11,0,0,1	0.065,0.177,0.355,0.323	0.393,0,0,0.036	0.301333333333333	0.393	-0.0916666666666667	proximal	1.80436571068748e-07	FALSE
SREK1	5.34224934174364e-09	chr5:66164808:+,chr5:66170689:+,chr5:66180668:+	21,3,11	0,15,0	0.328,0.047,0.172	0,0.395,0	0.1955	0.1975	-0.00200000000000003	proximal	2.25746233228564e-07	FALSE
ZNF711	5.54608580270359e-09	chrX:85245961:+,chrX:85246838:+,chrX:85270103:+	13,0,111	5,10,21	0.076,0,0.649	0.116,0.233,0.488	0.649	0.6045	0.0445	distal	2.25746233228564e-07	FALSE
PKIA	6.90684638082499e-09	chr8:78601920:+,chr8:78602248:+,chr8:78602376:+	19,1,11	0,14,1	0.396,0.021,0.229	0,0.636,0.045	0.2395	0.363	-0.1235	proximal	2.71093720447381e-07	TRUE
AASDH	8.72985350671957e-09	chr4:56338290:-,chr4:56378311:-	0,18	19,0	0,1	0.826,0	0	0.826	-0.826	proximal	3.30831344961545e-07	TRUE
ITM2B	9.73752676337105e-09	chr13:48256283:+,chr13:48261388:+,chr13:48261870:+,chr13:48262047:+,chr13:48262091:+	12,34,88,0,17	3,18,63,21,1	0.076,0.217,0.561,0,0.108	0.028,0.17,0.594,0.198,0.009	0.44275	0.497	-0.05425	proximal	3.56718063764826e-07	FALSE
GPR137C	1.19192530585499e-08	chr14:52600721:+,chr14:52636338:+	2,38	11,1	0.05,0.95	0.846,0.077	0.95	0.077	0.873	distal	4.22556745527303e-07	TRUE
WTAP	1.35611933444479e-08	chr6:159748805:+,chr6:159749419:+,chr6:159756319:+	12,12,40	0,25,5	0.164,0.164,0.548	0,0.658,0.132	0.63	0.461	0.169	distal	4.65742233923383e-07	TRUE
SEZ6L2	1.46186020023618e-08	chr16:29871159:-,chr16:29871507:-	0,10	27,0	0,1	1,0	0	1	-1	proximal	4.86843745472595e-07	TRUE
ZFR	1.51070662154601e-08	chr5:32354615:-,chr5:32395232:-,chr5:32397219:-	0,15,27	11,5,1	0,0.238,0.429	0.478,0.217,0.043	0.119	0.5865	-0.4675	proximal	4.88313699140901e-07	TRUE
PANTR1	1.77375772624789e-08	chr2:104807576:-,chr2:104840598:-	324,0	119,14	0.915,0	0.869,0.102	0.915	0.869	0.046	distal	5.46717007934179e-07	FALSE
PLPP5	1.79088373845591e-08	chr8:38263130:-,chr8:38263509:-,chr8:38264309:-	31,17,1	3,2,11	0.517,0.283,0.017	0.136,0.091,0.5	0.6585	0.1815	0.477	distal	5.46717007934179e-07	TRUE
PACC1	2.03638171993591e-08	chr1:212364478:-,chr1:212365268:-	11,38	20,0	0.224,0.776	1,0	0.224	1	-0.776	proximal	6.04860408164748e-07	TRUE
ZNF737	2.46797249981566e-08	chr19:20544252:-,chr19:20544415:-	0,16	19,0	0,0.552	0.864,0	0	0.864	-0.864	proximal	7.1376362560458e-07	TRUE
RAB39B	2.53317492005209e-08	chrX:155258708:-,chrX:155260421:-	0,20	15,0	0,0.833	1,0	0	1	-1	proximal	7.13835701830062e-07	TRUE
TTC3	2.73915188015862e-08	chr21:37077393:+,chr21:37095368:+,chr21:37129034:+,chr21:37150845:+,chr21:37153179:+,chr21:37160839:+,chr21:37165784:+,chr21:37172740:+,chr21:37187097:+,chr21:37197695:+,chr21:37203104:+	0,13,45,4,13,18,42,12,22,24,12	16,7,10,10,8,12,14,0,13,16,4	0,0.059,0.203,0.018,0.059,0.081,0.189,0.054,0.099,0.108,0.054	0.124,0.054,0.078,0.078,0.062,0.093,0.109,0,0.101,0.124,0.031	0.4976	0.4045	0.0931	distal	7.5258197907358e-07	FALSE
YWHAB	3.38826480074521e-08	chr20:44905027:+,chr20:44908131:+,chr20:44908520:+	14,0,4	1,17,17	0.438,0,0.125	0.029,0.486,0.486	0.125	0.729	-0.604	proximal	8.97719368082108e-07	TRUE
NARF	3.43077465509086e-08	chr17:82463185:+,chr17:82488259:+,chr17:82490537:+	0,56,11	14,16,2	0,0.7,0.138	0.424,0.485,0.061	0.488	0.3035	0.1845	distal	8.97719368082108e-07	TRUE
EPS8	3.53197817125217e-08	chr12:15620158:-,chr12:15650837:-,chr12:15660636:-	0,14,39	13,1,11	0,0.264,0.736	0.52,0.04,0.44	0.132	0.54	-0.408	proximal	9.02707909350263e-07	TRUE
IDI1	4.36366509736098e-08	chr10:1040044:-,chr10:1041344:-,chr10:1041976:-	46,0,0	17,11,10	0.939,0,0	0.436,0.282,0.256	0.939	0.577	0.362	distal	1.08992453227266e-06	TRUE
SRRM1	5.11574994877741e-08	chr1:24648968:+,chr1:24649024:+,chr1:24650025:+,chr1:24652514:+,chr1:24669594:+,chr1:24671447:+	11,20,26,28,23,3	2,0,11,5,5,15	0.089,0.163,0.211,0.228,0.187,0.024	0.044,0,0.244,0.111,0.111,0.333	0.4274	0.586	-0.1586	proximal	1.24937982082364e-06	TRUE
SYNE2	5.27767099336974e-08	chr14:63986481:+,chr14:63995157:+,chr14:64051620:+,chr14:64177382:+	12,11,10,0	4,0,2,17	0.099,0.091,0.083,0	0.063,0,0.032,0.27	0.0856666666666667	0.291333333333333	-0.205666666666667	proximal	1.2609044395029e-06	TRUE
UBE2N	7.50784702622263e-08	chr12:93408365:-,chr12:93409357:-	1,38	18,9	0.026,0.974	0.621,0.31	0.026	0.621	-0.595	proximal	1.75555827272738e-06	TRUE
ENC1	8.43497449772116e-08	chr5:74627409:-,chr5:74629136:-,chr5:74629891:-,chr5:74635493:-	74,22,279,4	39,1,97,16	0.186,0.055,0.703,0.01	0.245,0.006,0.61,0.101	0.457	0.452333333333333	0.00466666666666671	distal	1.93125770270741e-06	FALSE
ZSCAN26	8.89408657654562e-08	chr6:28277003:+,chr6:28277532:+,chr6:28278020:+	10,13,2	0,0,15	0.294,0.382,0.059	0,0,1	0.25	1	-0.75	proximal	1.99481656073952e-06	TRUE
STXBP1	1.47029013164102e-07	chr9:127690834:+,chr9:127691038:+,chr9:127691088:+,chr9:127692688:+	22,26,19,29	0,27,0,5	0.202,0.239,0.174,0.266	0,0.844,0,0.156	0.461666666666667	0.437333333333333	0.0243333333333334	distal	3.20687431930361e-06	FALSE
SH3BP5	1.50420587530135e-07	chr3:15254853:-,chr3:15255650:-	5,57	17,10	0.064,0.731	0.5,0.294	0.064	0.5	-0.436	proximal	3.20687431930361e-06	TRUE
BRWD1	1.51735636582154e-07	chr21:39236611:-,chr21:39250818:-,chr21:39296437:-,chr21:39296775:-	13,33,5,10	2,1,11,0	0.203,0.516,0.078,0.156	0.08,0.04,0.44,0	0.573	0.253333333333333	0.319666666666667	distal	3.20687431930361e-06	TRUE
